"";"Animal No._NA";"VO2(3)_[ml/h]";"VCO2(3)_[ml/h]";"RER_NA";"Datetime";"LightC_[%]";"Box_NA"
"3246";228;49;37;0,759;"10/03/2023 08:36";99;5
"3247";228;57;48;0,84;"10/03/2023 08:51";99;5
"3248";228;65;56;0,858;"10/03/2023 09:06";99;5
"3249";228;59;54;0,916;"10/03/2023 09:21";99;5
"3250";228;75;62;0,823;"10/03/2023 09:36";99;5
"3251";228;66;52;0,791;"10/03/2023 09:51";99;5
"3252";228;54;42;0,779;"10/03/2023 10:06";99;5
"3253";228;NA;NA;NA;" ";NA;5
"3254";234;114;84;0,737;"01/03/2023 09:51";99;6
"3255";234;121;91;0,752;"01/03/2023 10:06";99;6
"3256";234;126;92;0,732;"01/03/2023 10:21";99;6
"3257";234;121;91;0,754;"01/03/2023 10:36";99;6
"3258";234;121;91;0,754;"01/03/2023 10:51";99;6
"3259";234;120;92;0,762;"01/03/2023 11:21";99;6
"3260";234;125;96;0,765;"01/03/2023 11:36";99;6
"3261";234;131;99;0,752;"01/03/2023 11:51";99;6
"3262";234;126;96;0,763;"01/03/2023 12:06";99;6
"3263";234;107;84;0,779;"01/03/2023 12:21";99;6
"3264";234;119;95;0,796;"01/03/2023 12:36";99;6
"3265";234;121;92;0,767;"01/03/2023 12:51";99;6
"3266";234;117;93;0,798;"01/03/2023 13:06";99;6
"3267";234;111;93;0,838;"01/03/2023 13:21";99;6
"3268";234;105;80;0,757;"01/03/2023 13:36";99;6
"3269";234;95;69;0,723;"01/03/2023 13:51";99;6
"3270";234;88;63;0,715;"01/03/2023 14:06";99;6
"3271";234;83;57;0,691;"01/03/2023 14:21";99;6
"3272";234;84;56;0,67;"01/03/2023 14:36";99;6
"3273";234;83;58;0,701;"01/03/2023 14:51";99;6
